접수년도,자치구코드,자치구명,법정동코드,법정동명,지번구분코드,지번구분,본번,부번,층,계약일,전월세구분,임대면적,보증금(만원),임대료(만원),건물명,건축년도,건물용도,계약기간,신규계약구분,갱신청구권사용,종전보증금,종전임대료
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,498.0,5.0,3.0,20250215,월세,40.44,2000,95,메트로팰리스,2005.0,오피스텔,25.02~26.02,신규,,,
2025,11290.0,성북구,13800.0,장위동,1.0,대지,8.0,2.0,15.0,20250215,월세,18.03,1000,65,석계역 한일노벨리아시티,2019.0,오피스텔,25.02~26.02,신규,,,
2025,11290.0,성북구,11400.0,삼선동4가,1.0,대지,351.0,1.0,13.0,20250215,월세,37.08,20000,95,성신다빈치,2024.0,오피스텔,25.04~27.04,신규,,,
2025,11290.0,성북구,11400.0,삼선동4가,1.0,대지,351.0,1.0,14.0,20250215,월세,37.08,30000,45,성신다빈치,2024.0,오피스텔,25.03~27.03,신규,,,
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,236.0,17.0,2.0,20250215,월세,19.46,1000,44,세아빌2,2012.0,연립다세대,25.02~26.02,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,373.0,4.0,2.0,20250215,월세,28.21,19800,20,센트럴장안오피스텔,2022.0,오피스텔,25.05~27.05,신규,,,
2025,11230.0,동대문구,11000.0,이문동,1.0,대지,255.0,190.0,9.0,20250215,월세,17.3,1000,78,수아주캠퍼스빌,2019.0,오피스텔,25.02~26.02,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,183.0,11.0,4.0,20250215,월세,28.3,2000,130,스위트퀸,2022.0,연립다세대,25.03~27.03,신규,,,
2025,11290.0,성북구,12700.0,보문동5가,1.0,대지,159.0,3.0,9.0,20250215,월세,31.4,3000,135,스텔라153,2022.0,오피스텔,25.02~27.02,신규,,,
2025,11290.0,성북구,12700.0,보문동5가,1.0,대지,159.0,3.0,9.0,20250215,월세,32.7,5000,130,스텔라153,2022.0,오피스텔,25.02~27.02,신규,,,
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,542.0,6.0,5.0,20250215,월세,23.7,5000,115,어반스테이,2023.0,연립다세대,25.02~26.06,신규,,,
2025,11230.0,동대문구,10800.0,회기동,1.0,대지,348.0,2.0,5.0,20250215,월세,10.21,5000,32,예향,2020.0,연립다세대,25.02~26.02,신규,,,
2025,11230.0,동대문구,11000.0,이문동,1.0,대지,349.0,24.0,1.0,20250215,월세,54.05,1000,60,월드컵빌라,2002.0,연립다세대,25.02~26.02,신규,,,
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,800.0,2.0,3.0,20250215,월세,38.84,4000,60,위너스빌101동연립주택,2016.0,연립다세대,25.02~27.02,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,377.0,0.0,15.0,20250215,월세,17.45,1000,76,이문휘경 지웰에스테이트,2021.0,오피스텔,25.02~26.02,신규,,,
2025,11290.0,성북구,11100.0,삼선동1가,1.0,대지,144.0,3.0,3.0,20250215,월세,79.02,100,60,이정빌라,2008.0,연립다세대,25.02~26.01,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,32.0,4.0,5.0,20250215,월세,33.25,1000,70,전농동하우스토리,2007.0,오피스텔,25.03~26.02,갱신,,1000.0,65.0
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,497.0,9.0,15.0,20250215,월세,19.64,5000,90,젠트리움,2020.0,오피스텔,25.03~27.03,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,183.0,32.0,2.0,20250215,월세,47.65,5000,75,조양빌라,2016.0,연립다세대,25.03~27.03,신규,,,
2025,11290.0,성북구,13900.0,석관동,1.0,대지,120.0,32.0,4.0,20250215,월세,29.89,21500,4,조은빌라,2022.0,연립다세대,25.03~27.03,갱신,,23000.0,0.0
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,497.0,23.0,13.0,20250215,월세,20.62,1000,60,청계 푸르지오시티,2015.0,오피스텔,25.02~26.02,신규,,,
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,129.0,275.0,2.0,20250215,월세,60.08,5000,150,청계TheHill,2016.0,연립다세대,25.03~27.03,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,620.0,6.0,11.0,20250215,월세,18.44,2000,80,청량리역 렉스프라임,2023.0,오피스텔,25.02~26.02,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,620.0,6.0,8.0,20250215,월세,18.44,1000,95,청량리역 렉스프라임,2023.0,오피스텔,25.02~26.02,갱신,,1000.0,95.0
2025,11230.0,동대문구,10800.0,회기동,1.0,대지,65.0,72.0,2.0,20250215,월세,25.23,1500,85,카이벨로체,2018.0,연립다세대,25.02~27.02,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,336.0,32.0,2.0,20250215,월세,21.29,1000,73,캠퍼스드림오피스텔,2020.0,오피스텔,25.02~27.02,신규,,,
2025,11290.0,성북구,13800.0,장위동,1.0,대지,89.0,49.0,3.0,20250215,월세,57.92,4000,80,퀸즈빌(89-49),2020.0,연립다세대,25.03~27.03,신규,,,
2025,11230.0,동대문구,10700.0,청량리동,1.0,대지,675.0,0.0,18.0,20250215,월세,19.19,1000,95,포레스타,2022.0,오피스텔,25.02~26.02,신규,,,
2025,11230.0,동대문구,10700.0,청량리동,1.0,대지,235.0,6.0,10.0,20250215,월세,21.2,1000,110,힐스테이트 청량리역,2023.0,오피스텔,25.02~26.02,신규,,,
2025,11230.0,동대문구,10700.0,청량리동,1.0,대지,235.0,6.0,8.0,20250215,월세,21.2,1000,105,힐스테이트 청량리역,2023.0,오피스텔,25.02~26.02,신규,,,
2025,11230.0,동대문구,10700.0,청량리동,1.0,대지,235.0,6.0,19.0,20250215,월세,21.2,1000,105,힐스테이트 청량리역,2023.0,오피스텔,25.02~26.02,갱신,,1000.0,100.0
2025,11230.0,동대문구,10700.0,청량리동,1.0,대지,235.0,6.0,12.0,20250215,월세,21.2,5000,80,힐스테이트 청량리역,2023.0,오피스텔,25.02~26.02,신규,,,
2025,11230.0,동대문구,10700.0,청량리동,1.0,대지,235.0,6.0,10.0,20250215,월세,41.92,3000,166,힐스테이트 청량리역,2023.0,오피스텔,25.02~26.02,신규,,,
2025,11290.0,성북구,11500.0,삼선동5가,1.0,대지,66.0,10.0,1.0,20250215,월세,57.45,14000,60,(66-10),2002.0,연립다세대,25.03~27.03,신규,,,
2025,11230.0,동대문구,10800.0,회기동,1.0,대지,60.0,145.0,3.0,20250215,월세,23.56,2000,55,M5,1990.0,오피스텔,25.03~26.02,신규,,,
2025,11290.0,성북구,13500.0,종암동,1.0,대지,7.0,96.0,4.0,20250215,월세,26.5,1000,65,고려하우스,2013.0,연립다세대,25.02~26.02,신규,,,
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,508.0,115.0,4.0,20250215,월세,39.59,5000,60,골드하우스,2013.0,연립다세대,25.03~27.03,신규,,,
2025,11230.0,동대문구,10300.0,제기동,1.0,대지,892.0,78.0,3.0,20250215,월세,38.8,10000,65,그린캐스빌12차,2011.0,연립다세대,25.02~27.02,갱신,,22000.0,0.0
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,39.0,535.0,5.0,20250215,월세,39.18,20000,65,그린캐슬,2019.0,연립다세대,25.02~27.02,갱신,,10000.0,100.0
2025,11230.0,동대문구,11000.0,이문동,1.0,대지,309.0,22.0,2.0,20250215,월세,15.9,500,52,기용주택,2021.0,연립다세대,25.02~26.02,신규,,,
2025,11290.0,성북구,12300.0,안암동3가,1.0,대지,47.0,0.0,2.0,20250215,월세,72.52,2000,60,기원빌라,2005.0,연립다세대,25.02~27.02,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,100.0,1.0,2.0,20250215,월세,14.7,10000,10,다스하우스,2018.0,오피스텔,25.03~27.03,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,346.0,17.0,2.0,20250215,월세,26.59,1000,73,다온빌,2018.0,연립다세대,25.02~27.02,신규,,,
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,492.0,4.0,11.0,20250215,월세,31.93,1000,65,답십리한화오벨리스크,2004.0,오피스텔,25.02~27.02,신규,,,
2025,11230.0,동대문구,10100.0,신설동,1.0,대지,97.0,8.0,7.0,20250215,월세,28.31,1000,75,동광동대문베르빌,2004.0,오피스텔,25.01~26.01,신규,,,
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,112.0,8.0,12.0,20250215,월세,18.48,2000,60,동대문한양아이클래스,2014.0,오피스텔,25.03~26.03,신규,,,
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,112.0,8.0,15.0,20250215,월세,18.48,1000,55,동대문한양아이클래스,2014.0,오피스텔,25.03~26.03,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,341.0,11.0,4.0,20250215,월세,47.17,5000,120,렉스빌,2016.0,연립다세대,25.05~27.05,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,246.0,0.0,10.0,20250215,월세,13.95,1000,85,맥스타워,2021.0,연립다세대,25.02~26.02,신규,,,
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,498.0,5.0,3.0,20250215,월세,40.44,2000,95,메트로팰리스,2005.0,오피스텔,25.02~26.02,신규,,,
2025,11290.0,성북구,13800.0,장위동,1.0,대지,8.0,2.0,15.0,20250215,월세,18.03,1000,65,석계역 한일노벨리아시티,2019.0,오피스텔,25.02~26.02,신규,,,
2025,11290.0,성북구,11400.0,삼선동4가,1.0,대지,351.0,1.0,13.0,20250215,월세,37.08,20000,95,성신다빈치,2024.0,오피스텔,25.04~27.04,신규,,,
2025,11290.0,성북구,11400.0,삼선동4가,1.0,대지,351.0,1.0,14.0,20250215,월세,37.08,30000,45,성신다빈치,2024.0,오피스텔,25.03~27.03,신규,,,
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,236.0,17.0,2.0,20250215,월세,19.46,1000,44,세아빌2,2012.0,연립다세대,25.02~26.02,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,373.0,4.0,2.0,20250215,월세,28.21,19800,20,센트럴장안오피스텔,2022.0,오피스텔,25.05~27.05,신규,,,
2025,11230.0,동대문구,11000.0,이문동,1.0,대지,255.0,190.0,9.0,20250215,월세,17.3,1000,78,수아주캠퍼스빌,2019.0,오피스텔,25.02~26.02,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,183.0,11.0,4.0,20250215,월세,28.3,2000,130,스위트퀸,2022.0,연립다세대,25.03~27.03,신규,,,
2025,11290.0,성북구,12700.0,보문동5가,1.0,대지,159.0,3.0,9.0,20250215,월세,31.4,3000,135,스텔라153,2022.0,오피스텔,25.02~27.02,신규,,,
2025,11290.0,성북구,12700.0,보문동5가,1.0,대지,159.0,3.0,9.0,20250215,월세,32.7,5000,130,스텔라153,2022.0,오피스텔,25.02~27.02,신규,,,
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,542.0,6.0,5.0,20250215,월세,23.7,5000,115,어반스테이,2023.0,연립다세대,25.02~26.06,신규,,,
2025,11230.0,동대문구,10800.0,회기동,1.0,대지,348.0,2.0,5.0,20250215,월세,10.21,5000,32,예향,2020.0,연립다세대,25.02~26.02,신규,,,
2025,11230.0,동대문구,11000.0,이문동,1.0,대지,349.0,24.0,1.0,20250215,월세,54.05,1000,60,월드컵빌라,2002.0,연립다세대,25.02~26.02,신규,,,
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,800.0,2.0,3.0,20250215,월세,38.84,4000,60,위너스빌101동연립주택,2016.0,연립다세대,25.02~27.02,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,377.0,0.0,15.0,20250215,월세,17.45,1000,76,이문휘경 지웰에스테이트,2021.0,오피스텔,25.02~26.02,신규,,,
2025,11290.0,성북구,11100.0,삼선동1가,1.0,대지,144.0,3.0,3.0,20250215,월세,79.02,100,60,이정빌라,2008.0,연립다세대,25.02~26.01,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,32.0,4.0,5.0,20250215,월세,33.25,1000,70,전농동하우스토리,2007.0,오피스텔,25.03~26.02,갱신,,1000.0,65.0
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,497.0,9.0,15.0,20250215,월세,19.64,5000,90,젠트리움,2020.0,오피스텔,25.03~27.03,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,183.0,32.0,2.0,20250215,월세,47.65,5000,75,조양빌라,2016.0,연립다세대,25.03~27.03,신규,,,
2025,11290.0,성북구,13900.0,석관동,1.0,대지,120.0,32.0,4.0,20250215,월세,29.89,21500,4,조은빌라,2022.0,연립다세대,25.03~27.03,갱신,,23000.0,0.0
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,497.0,23.0,13.0,20250215,월세,20.62,1000,60,청계 푸르지오시티,2015.0,오피스텔,25.02~26.02,신규,,,
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,129.0,275.0,2.0,20250215,월세,60.08,5000,150,청계TheHill,2016.0,연립다세대,25.03~27.03,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,620.0,6.0,8.0,20250215,월세,18.44,1000,95,청량리역 렉스프라임,2023.0,오피스텔,25.02~26.02,갱신,,1000.0,95.0
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,620.0,6.0,11.0,20250215,월세,18.44,2000,80,청량리역 렉스프라임,2023.0,오피스텔,25.02~26.02,신규,,,
2025,11230.0,동대문구,10800.0,회기동,1.0,대지,65.0,72.0,2.0,20250215,월세,25.23,1500,85,카이벨로체,2018.0,연립다세대,25.02~27.02,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,336.0,32.0,2.0,20250215,월세,21.29,1000,73,캠퍼스드림오피스텔,2020.0,오피스텔,25.02~27.02,신규,,,
2025,11290.0,성북구,13800.0,장위동,1.0,대지,89.0,49.0,3.0,20250215,월세,57.92,4000,80,퀸즈빌(89-49),2020.0,연립다세대,25.03~27.03,신규,,,
2025,11230.0,동대문구,10700.0,청량리동,1.0,대지,675.0,0.0,18.0,20250215,월세,19.19,1000,95,포레스타,2022.0,오피스텔,25.02~26.02,신규,,,
2025,11230.0,동대문구,10700.0,청량리동,1.0,대지,235.0,6.0,19.0,20250215,월세,21.2,1000,105,힐스테이트 청량리역,2023.0,오피스텔,25.02~26.02,갱신,,1000.0,100.0
2025,11230.0,동대문구,10700.0,청량리동,1.0,대지,235.0,6.0,8.0,20250215,월세,21.2,1000,105,힐스테이트 청량리역,2023.0,오피스텔,25.02~26.02,신규,,,
2025,11230.0,동대문구,10700.0,청량리동,1.0,대지,235.0,6.0,10.0,20250215,월세,21.2,1000,110,힐스테이트 청량리역,2023.0,오피스텔,25.02~26.02,신규,,,
2025,11230.0,동대문구,10700.0,청량리동,1.0,대지,235.0,6.0,12.0,20250215,월세,21.2,5000,80,힐스테이트 청량리역,2023.0,오피스텔,25.02~26.02,신규,,,
2025,11230.0,동대문구,10700.0,청량리동,1.0,대지,235.0,6.0,10.0,20250215,월세,41.92,3000,166,힐스테이트 청량리역,2023.0,오피스텔,25.02~26.02,신규,,,
2025,11290.0,성북구,11000.0,동소문동7가,1.0,대지,10.0,15.0,4.0,20250214,월세,56.14,1000,40,(10-15),2018.0,연립다세대,25.03~27.02,신규,,,
2025,11290.0,성북구,12500.0,안암동5가,1.0,대지,12.0,24.0,4.0,20250214,월세,14.13,4000,60,(12-24),2012.0,연립다세대,25.03~26.03,신규,,,
2025,11290.0,성북구,11600.0,동선동1가,1.0,대지,121.0,5.0,2.0,20250214,월세,17.64,5000,45,(121-5),2014.0,오피스텔,25.02~27.02,신규,,,
2025,11290.0,성북구,11000.0,동소문동7가,1.0,대지,10.0,15.0,4.0,20250214,월세,56.14,1000,40,(10-15),2018.0,연립다세대,25.03~27.02,신규,,,
2025,11290.0,성북구,12500.0,안암동5가,1.0,대지,12.0,24.0,4.0,20250214,월세,14.13,4000,60,(12-24),2012.0,연립다세대,25.03~26.03,신규,,,
2025,11290.0,성북구,11600.0,동선동1가,1.0,대지,121.0,5.0,2.0,20250214,월세,17.64,5000,45,(121-5),2014.0,오피스텔,25.02~27.02,신규,,,
2025,11230.0,동대문구,11000.0,이문동,1.0,대지,341.0,41.0,10.0,20250214,월세,14.45,1000,64,(341-41),2017.0,연립다세대,25.02~26.02,신규,,,
2025,11230.0,동대문구,11000.0,이문동,1.0,대지,346.0,120.0,7.0,20250214,월세,29.82,3000,110,(346-120),2018.0,연립다세대,25.02~26.02,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,432.0,10.0,9.0,20250214,월세,19.76,500,60,(432-10),2014.0,오피스텔,25.02~26.02,신규,,,
2025,11290.0,성북구,13900.0,석관동,1.0,대지,124.0,21.0,2.0,20250214,월세,22.09,1000,52,고향빌딩,2005.0,오피스텔,25.02~27.02,신규,,,
2025,11290.0,성북구,13500.0,종암동,1.0,대지,10.0,99.0,3.0,20250214,월세,22.84,1000,65,다경채,2018.0,연립다세대,25.02~26.02,신규,,,
2025,11230.0,동대문구,10100.0,신설동,1.0,대지,97.0,8.0,8.0,20250214,월세,28.31,800,70,동광동대문베르빌,2004.0,오피스텔,25.03~26.09,갱신,,800.0,65.0
2025,11230.0,동대문구,10100.0,신설동,1.0,대지,97.0,8.0,10.0,20250214,월세,28.31,1000,67,동광동대문베르빌,2004.0,오피스텔,25.02~26.02,신규,,,
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,104.0,3.0,9.0,20250214,월세,23.47,1000,85,동대문 푸르지오시티,,오피스텔,25.02~27.02,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,103.0,36.0,2.0,20250214,월세,34.38,600,20,백산하이츠빌라,1994.0,연립다세대,25.02~30.02,신규,,,
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,530.0,4.0,4.0,20250214,월세,29.62,15000,34,보광타워,2019.0,오피스텔,25.03~26.03,갱신,○,15000.0,30.0
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,865.0,3.0,1.0,20250214,월세,13.5,1000,30,스타포레스빌,2008.0,연립다세대,25.02~26.02,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,602.0,23.0,12.0,20250214,월세,33.47,1000,170,스테이 하이 오피스텔,2024.0,오피스텔,25.02~26.02,신규,,,
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,525.0,1.0,3.0,20250214,월세,29.93,5000,120,아이콘스타,2022.0,연립다세대,25.04~27.04,신규,,,
2025,11290.0,성북구,13700.0,상월곡동,1.0,대지,54.0,1.0,2.0,20250214,월세,14.45,500,41,영스테이,2012.0,연립다세대,25.02~26.02,신규,,,
2025,11290.0,성북구,10900.0,동소문동6가,1.0,대지,159.0,0.0,7.0,20250214,월세,17.7,1000,63,유성빌딩,2014.0,연립다세대,25.03~27.02,갱신,,1000.0,63.0
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,1054.0,0.0,4.0,20250214,월세,26.15,3888,35,정릉하늘마루,2020.0,연립다세대,25.03~27.02,,,,
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,497.0,9.0,10.0,20250214,월세,17.13,3000,75,젠트리움,2020.0,오피스텔,25.02~26.02,신규,,,
2025,11290.0,성북구,11700.0,동선동2가,1.0,대지,323.0,0.0,1.0,20250214,월세,74.04,500,45,진영주택,2004.0,연립다세대,25.02~27.02,신규,,,
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,255.0,49.0,14.0,20250214,월세,18.35,17000,10,청계 한양아이클래스,2019.0,오피스텔,25.03~27.03,신규,,,
2025,11230.0,동대문구,10100.0,신설동,1.0,대지,109.0,8.0,13.0,20250214,월세,17.12,3000,70,청광플러스원청계,2020.0,오피스텔,25.03~26.02,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,620.0,6.0,7.0,20250214,월세,18.44,5000,90,청량리역 렉스프라임,2023.0,오피스텔,25.02~26.02,신규,,,
2025,11290.0,성북구,12500.0,안암동5가,1.0,대지,9.0,16.0,3.0,20250214,월세,14.16,2000,38,탑하우스,2011.0,연립다세대,25.02~26.02,신규,,,
2025,11230.0,동대문구,10100.0,신설동,1.0,대지,100.0,26.0,3.0,20250214,월세,17.92,10000,40,포레스트힐시티,2018.0,오피스텔,25.03~27.03,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,266.0,6.0,2.0,20250214,월세,14.11,3000,52,프리미어M,2019.0,연립다세대,25.02~26.02,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,381.0,3.0,3.0,20250214,월세,44.1,1000,75,한강 훼미리 주상복합 아파트,2009.0,오피스텔,25.02~27.02,신규,,,
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,530.0,17.0,6.0,20250214,월세,22.14,1000,85,한성아펠시티,2019.0,오피스텔,25.03~27.03,신규,,,
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,226.0,34.0,3.0,20250214,월세,70.69,5000,80,해오름빌라트,2009.0,연립다세대,25.04~27.04,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,319.0,5.0,2.0,20250214,월세,13.86,500,45,휘경동 코업레지던스,2002.0,오피스텔,25.02~26.02,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,319.0,5.0,2.0,20250214,월세,13.86,1000,42,휘경동 코업레지던스,2002.0,오피스텔,25.02~26.02,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,366.0,7.0,17.0,20250214,월세,59.04,5500,185,힐스테이트 장안 센트럴,2024.0,오피스텔,25.02~27.02,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,620.0,60.0,13.0,20250214,월세,84.98,10000,255,힐스테이트 청량리 더퍼스트,2023.0,오피스텔,25.02~26.02,갱신,,1000.0,245.0
2025,11230.0,동대문구,10700.0,청량리동,1.0,대지,235.0,6.0,13.0,20250214,월세,20.92,1000,99,힐스테이트 청량리역,2023.0,오피스텔,25.04~26.04,신규,,,
2025,11230.0,동대문구,11000.0,이문동,1.0,대지,341.0,41.0,10.0,20250214,월세,14.45,1000,64,(341-41),2017.0,연립다세대,25.02~26.02,신규,,,
2025,11230.0,동대문구,11000.0,이문동,1.0,대지,346.0,120.0,7.0,20250214,월세,29.82,3000,110,(346-120),2018.0,연립다세대,25.02~26.02,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,432.0,10.0,9.0,20250214,월세,19.76,500,60,(432-10),2014.0,오피스텔,25.02~26.02,신규,,,
2025,11290.0,성북구,13900.0,석관동,1.0,대지,124.0,21.0,2.0,20250214,월세,22.09,1000,52,고향빌딩,2005.0,오피스텔,25.02~27.02,신규,,,
2025,11290.0,성북구,13500.0,종암동,1.0,대지,10.0,99.0,3.0,20250214,월세,22.84,1000,65,다경채,2018.0,연립다세대,25.02~26.02,신규,,,
2025,11230.0,동대문구,10100.0,신설동,1.0,대지,97.0,8.0,8.0,20250214,월세,28.31,800,70,동광동대문베르빌,2004.0,오피스텔,25.03~26.09,갱신,,800.0,65.0
2025,11230.0,동대문구,10100.0,신설동,1.0,대지,97.0,8.0,10.0,20250214,월세,28.31,1000,67,동광동대문베르빌,2004.0,오피스텔,25.02~26.02,신규,,,
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,104.0,3.0,9.0,20250214,월세,23.47,1000,85,동대문 푸르지오시티,,오피스텔,25.02~27.02,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,103.0,36.0,2.0,20250214,월세,34.38,600,20,백산하이츠빌라,1994.0,연립다세대,25.02~30.02,신규,,,
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,530.0,4.0,4.0,20250214,월세,29.62,15000,34,보광타워,2019.0,오피스텔,25.03~26.03,갱신,○,15000.0,30.0
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,865.0,3.0,1.0,20250214,월세,13.5,1000,30,스타포레스빌,2008.0,연립다세대,25.02~26.02,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,602.0,23.0,12.0,20250214,월세,33.47,1000,170,스테이 하이 오피스텔,2024.0,오피스텔,25.02~26.02,신규,,,
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,525.0,1.0,3.0,20250214,월세,29.93,5000,120,아이콘스타,2022.0,연립다세대,25.04~27.04,신규,,,
2025,11290.0,성북구,13700.0,상월곡동,1.0,대지,54.0,1.0,2.0,20250214,월세,14.45,500,41,영스테이,2012.0,연립다세대,25.02~26.02,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,319.0,39.0,8.0,20250214,월세,28.24,1000,80,오피스텔 창덕안,2012.0,오피스텔,25.02~26.02,갱신,,1000.0,80.0
2025,11290.0,성북구,10900.0,동소문동6가,1.0,대지,159.0,0.0,7.0,20250214,월세,17.7,1000,63,유성빌딩,2014.0,연립다세대,25.03~27.02,갱신,,1000.0,63.0
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,1054.0,0.0,4.0,20250214,월세,26.15,3888,35,정릉하늘마루,2020.0,연립다세대,25.03~27.02,,,,
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,497.0,9.0,10.0,20250214,월세,17.13,3000,75,젠트리움,2020.0,오피스텔,25.02~26.02,신규,,,
2025,11290.0,성북구,11700.0,동선동2가,1.0,대지,323.0,0.0,1.0,20250214,월세,74.04,500,45,진영주택,2004.0,연립다세대,25.02~27.02,신규,,,
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,255.0,49.0,14.0,20250214,월세,18.35,17000,10,청계 한양아이클래스,2019.0,오피스텔,25.03~27.03,신규,,,
2025,11230.0,동대문구,10100.0,신설동,1.0,대지,109.0,8.0,13.0,20250214,월세,17.12,3000,70,청광플러스원청계,2020.0,오피스텔,25.03~26.02,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,620.0,6.0,7.0,20250214,월세,18.44,5000,90,청량리역 렉스프라임,2023.0,오피스텔,25.02~26.02,신규,,,
2025,11290.0,성북구,12500.0,안암동5가,1.0,대지,9.0,16.0,3.0,20250214,월세,14.16,2000,38,탑하우스,2011.0,연립다세대,25.02~26.02,신규,,,
2025,11230.0,동대문구,10100.0,신설동,1.0,대지,100.0,26.0,3.0,20250214,월세,17.92,10000,40,포레스트힐시티,2018.0,오피스텔,25.03~27.03,신규,,,
2025,11230.0,동대문구,10100.0,신설동,1.0,대지,100.0,26.0,11.0,20250214,월세,18.57,500,77,포레스트힐시티,2018.0,오피스텔,25.03~26.03,신규,,,
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,39.0,66.0,3.0,20250214,월세,25.47,1000,73,풀하우스,2017.0,연립다세대,25.03~27.03,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,266.0,6.0,2.0,20250214,월세,14.11,3000,52,프리미어M,2019.0,연립다세대,25.02~26.02,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,381.0,3.0,3.0,20250214,월세,44.1,1000,75,한강 훼미리 주상복합 아파트,2009.0,오피스텔,25.02~27.02,신규,,,
2025,11290.0,성북구,11300.0,삼선동3가,1.0,대지,102.0,0.0,2.0,20250214,월세,29.43,5000,100,한강뉴스타,2018.0,연립다세대,25.03~27.03,신규,,,
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,530.0,17.0,6.0,20250214,월세,22.14,1000,85,한성아펠시티,2019.0,오피스텔,25.03~27.03,신규,,,
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,226.0,34.0,3.0,20250214,월세,70.69,5000,80,해오름빌라트,2009.0,연립다세대,25.04~27.04,신규,,,
